2023-02-03 23:33:04.095 | INFO     | __main__:exchange_handler:219 - Введена команда /exchange пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:33:07.307 | INFO     | __main__:block_handler:237 - Введена команда /block пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:33:25.828 | INFO     | __main__:balance_handler:310 - Введена команда /balance пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:33:37.099 | INFO     | __main__:process_callback_menu:432 - Нажата кнопка меню пользователем
2023-02-03 23:36:33.263 | INFO     | __main__:start_handler:180 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:36:37.030 | INFO     | __main__:subscribe_handler:447 - Введена команда /subscribe пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:36:41.070 | INFO     | __main__:unsubscribe_handler:480 - Введена команда /unsubscribe пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:36:45.848 | INFO     | __main__:subscribe_handler:447 - Введена команда /subscribe пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:36:46.504 | INFO     | __main__:subscribe_handler:466 - Новая подписка на рассылку: ID1074797971
2023-02-04 17:15:34.767 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-04 17:15:35.168 | INFO     | __main__:start_handler:180 - Введена команда /start пользователем. Имя: Danila, ID: 404269833, юзернейм: xoreles
2023-02-04 17:15:51.118 | INFO     | __main__:start_handler:180 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 17:15:54.403 | INFO     | __main__:process_callback_exchange:387 - Нажата кнопка курс BTC пользователем
2023-02-04 18:02:47.587 | INFO     | __main__:process_callback_balance:414 - Нажата кнопка баланс пользователем
2023-02-04 18:03:03.547 | INFO     | __main__:start_handler:180 - Введена команда /start пользователем. Имя: Danila, ID: 404269833, юзернейм: xoreles
2023-02-04 18:03:05.529 | INFO     | __main__:process_callback_last:371 - Нажата кнопка последнего блока пользователем
2023-02-04 19:20:10.290 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-04 19:20:42.125 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-04 19:21:07.036 | INFO     | __main__:process_callback_menu:432 - Нажата кнопка меню пользователем
2023-02-04 19:21:08.456 | INFO     | __main__:process_callback_exchange:387 - Нажата кнопка курс BTC пользователем
2023-02-04 19:29:01.890 | DEBUG    | __main__:<module>:129 - Бот был запущен
2023-02-04 19:29:19.758 | DEBUG    | __main__:<module>:129 - Бот был запущен
2023-02-04 19:29:27.325 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:35.831 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:36.848 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:38.186 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:39.781 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:41.891 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
